year_built,stories,num_bedrooms,full_bathrooms,half_bathrooms,livable_sqft,total_sqft,carport_sqft,has_fireplace,has_pool,has_central_heating,has_central_cooling,house_number,street_name,unit_number,city,zip_code,sale_price
2004,1,3,2,1,1838,2348,0,True,False,True,True,899,Stevenson Union,,West Ann,10748,428401
2009,1,2,2,0,1775,2086,0,False,False,True,True,43407,Sara Causeway,,West Ann,10748,441001
2006,1,4,3,1,3852,4397,0,True,True,True,True,14228,Savannah Glen,,West Ann,10748,1512002
1950,1,4,2,1,2377,2487,0,False,False,False,False,8929,Jason Springs,,Jenniferberg,11989,504004
2013,1,3,2,0,2705,3253,0,True,True,True,True,211,Jennifer Park,,West Ann,10748,754738
2015,1,3,3,0,3129,3655,0,True,True,True,True,2146,Joseph Falls,,West Ann,10748,711900
2013,1,3,2,0,2463,2981,0,True,True,True,True,6894,Joseph Falls,,West Ann,10748,607317
2014,1,3,3,0,2655,3234,0,True,True,True,True,941,Joseph Falls,,West Ann,10748,656457
2005,1,2,2,0,1563,1810,0,True,True,True,True,59,Lewis Avenue,,West Ann,10748,377997
2003,1,5,4,1,4639,5500,0,True,True,True,True,31229,Larson Pine,,West Ann,10748,2519999
2002,1,4,4,0,3308,4297,0,True,True,True,True,5132,Rosales Brook,,West Ann,10748,1322999
1998,1,4,4,1,3010,3343,0,True,True,True,True,9153,David Estates,,West Ann,10748,989098
1998,1,3,3,0,4002,4804,0,True,True,True,True,992,Leslie Forges,,West Ann,10748,1745104
2000,1,3,2,1,1905,2172,0,False,False,True,True,64346,David Via,,Lewishaven,11071,611103
1941,1,1,1,0,806,809,0,False,False,False,False,6441,Li Ferry,,Fosterberg,11235,187114
2004,1,3,2,1,2414,2648,0,True,False,True,True,5023,Jacqueline Points,,Lewishaven,11071,806402
2003,1,2,1,1,1867,2142,0,False,False,True,True,1322,Tina Loop,,Lewishaven,11071,419583
2004,1,2,2,1,2315,2561,0,False,True,True,True,4168,Hernandez Overpass,,Lewishaven,11071,668429
2002,1,3,2,1,2274,2585,0,False,False,True,True,6365,Harris Mountains,,Lewishaven,11071,680399
2002,1,2,2,0,2104,2374,0,False,True,True,True,92,Harris Mountains,,Lewishaven,11071,617401
2004,1,2,1,1,2136,2404,0,False,False,True,True,8195,Hernandez Overpass,,Lewishaven,11071,498957
2000,1,2,1,1,1618,1900,0,False,False,True,True,8951,David Via,,Lewishaven,11071,423362
1998,1,3,2,1,2429,2672,0,True,False,True,True,26622,David Via,,Lewishaven,11071,699303
1999,1,2,1,1,1021,1102,0,False,False,True,True,94582,Evelyn Keys,,Lewishaven,11071,311850
1999,1,4,2,1,2394,2706,0,False,False,True,True,5557,David Via,,Lewishaven,11071,670951
2000,1,3,3,1,2030,2307,0,False,True,True,True,522,Collins Isle,,Lewishaven,11071,570148
2001,1,3,2,0,2043,2664,0,False,False,True,True,41185,Salas Mission,,Lewishaven,11071,403200
2001,1,3,1,1,1356,1491,0,False,False,True,True,25214,James Garden,,Lewishaven,11071,302401
2000,1,2,1,1,1631,1832,0,True,False,True,True,57671,Margaret Lodge,,Lewishaven,11071,327604
2007,2,2,2,1,2847,2985,0,True,False,True,True,112,Tanya Run,,South Anthony,10984,359104
2008,1,3,2,0,2387,2564,0,True,False,True,True,193,Katherine Court,,South Anthony,10984,314996
2004,1,4,2,0,2711,2744,0,True,False,True,True,214,Troy Flat,,South Anthony,10984,327602
2004,1,4,2,0,2722,2743,0,True,False,True,True,214,Troy Flat,,South Anthony,10984,347127
2007,1,4,2,0,1579,1685,0,True,False,True,True,82874,Jessica Road,,South Anthony,10984,245702
2006,1,4,3,0,2038,2318,0,True,False,True,True,20921,Cross Ridges,,South Anthony,10984,282872
2007,1,4,3,0,2038,2319,0,True,False,True,True,31,Marc Avenue,,South Anthony,10984,294836
2002,1,2,1,1,1085,1145,0,False,False,True,True,82437,Kramer Route,,Lewishaven,11071,277200
2003,1,2,1,1,1168,1416,0,False,False,True,True,878,Rojas Valley,,Lewishaven,11071,317520
1998,1,2,1,1,1573,1670,0,False,True,True,True,1441,Matthew Divide,,Lewishaven,11071,371703
1996,1,2,1,1,2126,2344,0,False,False,True,True,3148,Henry Tunnel,,Lewishaven,11071,638191
1999,1,2,1,1,2035,2400,0,False,False,True,True,7226,Allen Trafficway,,Lewishaven,11071,375477
1999,1,2,1,1,2028,2398,0,False,False,True,True,7226,Allen Trafficway,,Lewishaven,11071,389338
1998,1,3,2,0,2038,2214,0,False,False,True,True,3771,Allen Trafficway,,Lewishaven,11071,371701
1998,1,2,1,1,1580,2065,0,True,False,True,True,3027,Julie Haven,,Lewishaven,11071,422096
1999,1,2,1,1,1890,2366,0,True,False,True,True,4547,Melissa Bridge,,Lewishaven,11071,453601
1998,1,2,1,1,2030,2300,0,False,True,True,True,2444,Melissa Bridge,,Lewishaven,11071,453603
1996,1,2,1,1,1211,1350,0,False,False,True,True,1030,Allen Trafficway,,Lewishaven,11071,312483
1994,1,2,1,1,2123,2338,0,False,True,True,True,5672,Tucker Light,,Lewishaven,11071,490142
1996,1,2,2,0,1578,1807,0,False,False,True,True,69892,Tucker Light,,Lewishaven,11071,433439
1996,1,2,2,0,1576,1795,0,False,False,True,True,681,Henry Tunnel,,Lewishaven,11071,485098
1993,1,2,1,1,1545,1727,0,False,False,True,True,291,Miller Trail,,Lewishaven,11071,308701
1994,1,2,1,1,1125,1274,0,False,False,True,True,1075,Elizabeth River,,Lewishaven,11071,268382
1995,1,2,1,1,1477,1666,0,False,False,True,True,84572,Hendrix Locks,,Lewishaven,11071,321300
1997,1,2,1,1,1730,1936,0,False,False,True,True,58890,Brian Track,,Lewishaven,11071,378003
1995,1,3,2,1,2028,2221,0,False,False,True,True,7254,Patel Gateway,,Lewishaven,11071,521639
1994,1,3,2,1,2191,2379,0,False,False,True,True,6859,Patel Gateway,,Lewishaven,11071,541801
1996,1,2,1,1,1371,1593,0,False,True,True,True,8098,Bernard Hollow,,Lewishaven,11071,347758
1992,1,2,1,1,1160,1303,0,False,False,True,True,9114,Crawford Parkways,,Lewishaven,11071,277201
1992,1,2,1,1,1533,1727,0,False,False,True,True,322,Matthews Extensions,,Lewishaven,11071,315003
1991,1,2,1,1,1522,1729,0,False,False,True,True,3172,Dominic Track,,Lewishaven,11071,376740
1992,1,2,2,1,2412,2741,0,True,False,True,True,452,Dominic Track,,Lewishaven,11071,620551
1991,1,2,1,1,1551,1730,0,False,False,True,True,44888,Dominic Track,,Lewishaven,11071,333903
2000,1,3,1,1,1661,1758,0,False,False,True,True,316,Raymond Field,,Lewishaven,11071,391861
2000,1,2,1,1,2029,2297,0,False,False,True,True,5481,Timothy Plaza,,Lewishaven,11071,389337
1998,1,2,1,1,2106,2369,0,False,False,True,True,9373,Eugene Drive,,Lewishaven,11071,409498
1998,1,3,2,1,2594,2922,0,True,False,True,True,216,Martin Mountain,,Lewishaven,11071,611099
1999,1,4,2,1,2329,2633,0,False,False,True,True,4359,Victoria Bypass,,Lewishaven,11071,472499
2005,1,4,2,0,1319,1435,0,False,False,True,True,516,Wood Grove,,Leahview,11932,188998
1989,1,4,1,1,1253,1350,0,False,False,True,True,81467,Stevens Crest,,Leahview,11932,176398
2004,2,4,3,0,2985,3039,0,True,False,True,True,112,Anderson Union,,Hallfort,11982,382410
2004,2,4,3,0,2991,3030,0,True,False,True,True,112,Anderson Union,,Hallfort,11982,459897
2001,1,4,2,1,2740,3260,0,True,True,True,True,13871,Brown Views,,Lewishaven,11071,598501
1997,1,3,2,0,1266,1266,0,False,False,True,True,500,Lori Fork,,Lewishaven,11980,327599
2014,1,3,2,1,1992,2094,0,False,False,True,True,15915,Lester Highway,,Lewishaven,11071,447304
2014,1,4,3,0,3033,3389,0,True,True,True,True,6655,Jordan Inlet,,Lewishaven,11071,837904
2016,1,4,3,0,2687,3195,0,True,False,True,True,9932,George Mission,,Lewishaven,11071,620552
2015,1,4,3,0,2682,3204,0,True,False,True,True,644,George Mission,,Lewishaven,11071,561960
2005,1,3,2,1,2609,3013,0,True,True,True,True,5417,Mccarthy Street,,Lewishaven,11071,692996
2007,1,4,3,0,2759,3067,0,True,True,True,True,238,Hayden Ports,,Lewishaven,11071,554398
2007,1,4,4,0,2825,3200,0,True,False,True,True,9312,Heidi Plaza,,Lewishaven,11071,551883
2003,1,3,2,0,2039,2291,0,True,True,True,True,328,David Mall,,Lewishaven,11071,472502
2008,2,2,1,1,1464,1623,0,False,False,True,True,2168,Mckinney Bridge,,Lewishaven,11071,212943
2008,2,2,1,1,1463,1630,0,False,False,True,True,586,Jeffrey Radial,,Lewishaven,11071,226803
2007,2,2,1,1,1596,1654,0,False,False,True,True,156,Jeffrey Radial,,Lewishaven,11071,264596
2016,1,4,2,1,2003,2054,0,False,False,True,True,752,Frank Canyon,,Hallfort,11982,439736
2014,1,3,2,1,1847,1891,0,False,False,True,True,8223,Frank Canyon,,Hallfort,11982,420843
2016,1,3,2,0,2561,2615,0,False,False,True,True,6235,Frank Canyon,,Hallfort,11982,459899
2015,1,3,2,0,2348,2413,0,False,False,True,True,35207,Frank Canyon,,Hallfort,11982,439739
2016,1,4,2,1,2003,2052,0,False,False,True,True,98222,Frank Canyon,,Hallfort,11982,425884
1990,1,2,1,1,1760,1763,0,False,False,True,True,67377,Hudson Freeway,,Clarkberg,11084,188997
1991,1,4,2,0,1771,1804,0,True,False,True,True,2808,Huff Cove,,Clarkberg,11084,226798
1985,1,2,2,0,1243,1254,623,False,False,True,True,94833,Trujillo Place,,Clarkberg,11084,36536
1983,1,2,1,1,1316,1312,517,False,False,True,True,848,Trujillo Place,,Clarkberg,11084,56699
1980,1,2,2,0,1445,1436,395,False,False,True,True,76221,Yang Forges,,Clarkberg,11084,56698
1972,1,2,2,0,1442,1437,687,False,False,True,True,32598,Li Turnpike,,Clarkberg,11084,13226
2015,2,5,2,1,3459,3579,0,False,False,True,True,133,Roberts Shoal,,Hallfort,11982,483837
1988,1,4,1,1,1985,1988,0,True,False,True,True,34,Shannon Square,,Hallfort,11982,434701
1972,1,2,2,0,1435,1446,501,False,False,True,True,1074,Holmes Pass,,Clarkberg,11084,75597
1986,1,2,2,0,1060,1057,439,False,False,True,True,60798,Kennedy Way,,Clarkberg,11084,15123
1983,1,2,1,0,797,797,0,False,False,True,True,16921,Wolf Stravenue,,Clarkberg,11084,75598
1971,1,2,2,0,1065,1058,324,False,False,True,True,34281,Brian Island,,Clarkberg,11084,67409
2001,1,2,2,0,1054,1060,529,False,False,True,True,3056,Wood Lodge,,Clarkberg,11084,56701
2015,1,4,3,0,2797,3051,0,True,False,True,True,2682,Stephanie Tunnel,,South Anthony,10984,405724
2016,1,4,2,1,2355,2642,0,True,False,True,True,529,George Light,,South Anthony,10984,380521
2013,1,4,3,0,2790,3046,0,True,False,True,True,17006,Stephanie Tunnel,,South Anthony,10984,435962
2014,1,4,2,1,2573,2848,0,True,False,True,True,92256,George Light,,South Anthony,10984,408241
2010,1,5,3,1,3268,3597,0,False,False,True,True,5522,Thomas Corners,,South Anthony,10984,409502
2007,1,3,2,0,1846,1968,0,True,False,True,True,642,Kimberly Circle,,South Anthony,10984,301140
2005,1,4,2,0,1921,2206,0,True,False,True,True,13796,Maldonado Viaduct,,South Anthony,10984,312483
1948,1,4,1,0,1555,2006,0,False,False,False,False,55807,Hayes Keys,,South Anthony,11353,163798
1950,1,4,1,0,1551,1995,0,False,False,False,False,55807,Hayes Keys,,South Anthony,11353,226798
2002,1,5,2,1,2692,2722,0,True,False,True,True,130,Green Vista,,South Anthony,10984,340203
2009,1,4,3,0,2767,3049,0,True,False,True,True,5915,Nicholas Via,,South Anthony,10984,378003
2008,1,3,2,0,2072,2330,0,True,False,True,True,328,Natasha Hills,,South Anthony,10984,293577
2005,2,5,3,0,3145,3544,0,True,True,True,True,305,Deleon Street,,South Anthony,10984,453601
2006,1,4,3,0,2556,2595,0,False,True,True,True,377,Barnes Meadow,,South Anthony,10984,604804
2006,1,4,3,0,2746,3193,0,True,False,True,True,4032,Taylor Inlet,,South Anthony,10984,371696
2006,2,6,3,1,3428,3899,0,True,True,True,True,50699,Moore Forks,,South Anthony,10984,504001
2004,2,5,3,0,3142,3546,0,True,False,True,True,700,Foster Spurs,,South Anthony,10984,447301
2003,1,3,2,0,2699,2855,0,True,True,True,True,1632,Nelson Spring,,South Anthony,10984,409498
2004,1,5,2,1,2697,3062,0,True,False,True,True,15912,Sarah Bridge,,South Anthony,10984,381776
2005,1,3,2,0,2701,2850,0,True,False,True,True,50292,Sarah Bridge,,South Anthony,10984,333901
2005,1,3,2,0,2700,2859,0,True,False,True,True,50292,Sarah Bridge,,South Anthony,10984,342723
2005,1,4,2,1,2513,2998,0,True,True,True,True,117,Ryan Knolls,,South Anthony,10984,422104
2004,1,3,1,1,1714,1864,0,True,False,True,True,3519,Miller Ridges,,South Anthony,10984,289803
2003,1,5,2,1,2691,2726,0,True,False,True,True,400,Kevin Extensions,,South Anthony,10984,428402
2003,1,4,2,1,2111,2193,0,True,False,True,True,984,Kimberly Stream,,South Anthony,10984,279086
2005,1,4,2,1,2039,2070,0,True,False,True,True,982,Kevin Extensions,,South Anthony,10984,317521
2003,1,3,2,0,2511,2679,0,True,False,True,True,85,Cain Valleys,,South Anthony,10984,340202
2015,1,4,2,0,2497,2776,0,False,False,True,True,20,Shaw Mount,,South Anthony,10984,387447
2014,1,4,2,0,2085,2153,0,False,False,True,True,9721,Shaw Mount,,South Anthony,10984,346496
2006,1,2,2,0,1526,1597,0,False,False,True,True,79374,Dennis Light,,South Anthony,10984,263343
2007,2,4,2,1,2916,2944,0,True,False,True,True,6515,Lewis Plaza,,South Anthony,10984,371698
2005,1,3,2,0,2182,2325,0,False,False,True,True,382,Olson Terrace,,South Anthony,10984,296104
2007,1,3,2,0,1885,2010,0,False,False,True,True,89699,Beck Lane,,South Anthony,10984,302398
2008,1,3,3,0,2972,3259,0,False,False,True,True,5446,Vasquez Harbors,,South Anthony,10984,792540
2009,1,3,2,1,2116,2444,0,False,True,True,True,18174,Sandra Ways,,South Anthony,10984,551246
2003,2,5,5,0,6047,6644,0,True,True,True,True,37079,Joel Harbor,,North Erinville,10537,1953003
2007,1,2,1,1,1432,1607,0,False,False,True,True,62393,Philip Crossing,,South Anthony,10984,327597
2007,1,2,1,1,1254,1497,0,False,False,True,True,54429,Mark Harbor,,South Anthony,10984,296104
2006,1,2,2,0,1851,2185,0,False,False,True,True,108,Collins Port,,South Anthony,10984,459900
2015,1,4,2,1,2647,2915,0,True,False,True,True,1272,Julia Prairie,,South Anthony,10984,430921
2015,1,4,2,1,2654,2915,0,True,False,True,True,2735,Julia Prairie,,South Anthony,10984,468092
2014,1,4,2,0,2462,2785,0,True,False,True,True,2808,Julia Prairie,,South Anthony,10984,442260
2015,1,4,2,0,2454,2784,0,True,True,True,True,94889,Julia Prairie,,South Anthony,10984,405089
2005,2,5,3,1,2782,2970,0,True,True,True,True,3177,Richard Gardens,,South Anthony,10984,396903
2007,2,5,3,1,2784,2969,0,True,False,True,True,3910,Renee Terrace,,South Anthony,10984,428404
2004,1,4,2,1,2127,2298,0,True,False,True,True,48322,Jones Meadows,,South Anthony,10984,325079
2014,1,4,2,1,2456,2794,0,True,False,True,True,7549,Toni Estates,,South Anthony,10984,400676
2014,1,3,2,1,2175,2475,0,True,False,True,True,65753,Renee Terrace,,South Anthony,10984,397530
2007,1,2,2,0,1767,2096,0,False,False,True,True,846,Stephen Harbors,,South Anthony,10984,433442
2007,1,2,2,0,1760,2096,0,False,True,True,True,29478,Joseph Orchard,,South Anthony,10984,467459
2007,1,2,2,0,1769,2094,0,False,False,True,True,6912,Brown Loop,,South Anthony,10984,497704
2007,1,2,1,1,1251,1500,0,False,True,True,True,2340,Carter Square,,South Anthony,10984,291686
2006,1,2,2,1,2615,3353,0,False,True,True,True,91831,Gutierrez Park,,South Anthony,10984,651424
2003,1,2,1,1,1467,1463,0,False,False,True,True,71295,Richard Crest,,South Anthony,10984,308698
2004,1,2,1,1,1465,1468,0,False,False,True,True,87869,Gallegos Plains,,South Anthony,10984,322556
2004,1,3,2,1,2375,2377,0,False,False,True,True,4746,Cobb Common,,South Anthony,10984,478804
2003,1,2,1,1,1567,1576,0,False,False,True,True,67687,Phillip Glen,,South Anthony,10984,393120
2005,1,2,2,0,2151,2390,0,False,True,True,True,478,Matthew Green,,South Anthony,10984,415798
2003,1,2,1,1,1568,1577,0,False,False,True,True,13194,Smith Trail,,South Anthony,10984,321304
1990,1,3,4,0,4929,4935,0,True,True,True,True,5,Tyler Ford,,Morrisport,10924,1512000
1995,1,4,4,1,6281,7211,0,True,True,True,True,8159,Love Spur,,Morrisport,10924,2394004
1987,1,3,4,0,4067,4067,0,True,True,True,True,18131,Colin Land,,Morrisport,10924,729538
1984,1,2,2,1,3229,3223,0,True,True,True,True,63292,Nicole Dam,,Morrisport,10924,863101
1967,1,3,1,1,1198,1487,591,True,False,True,True,5661,Bradley Camp,1399,Morrisport,10924,95127
1961,1,2,1,0,803,1082,177,False,False,True,False,5661,Bradley Camp,2454,Morrisport,10924,56701
1974,1,3,2,1,2564,2690,0,True,False,True,True,38187,Beth Ways,,Morrisport,10924,705601
1989,1,2,2,1,2266,2263,0,True,True,True,True,7709,Greene Lock,,Morrisport,10924,679772
1990,1,3,2,1,2265,2259,0,True,True,True,True,1098,Greene Lock,,Morrisport,10924,690478
1964,2,3,2,0,1918,2148,0,False,False,True,True,943,Brenda Square,,Morrisport,10924,214201
2002,1,3,3,1,4507,5830,0,True,True,True,True,1719,Amy Camp,,Morrisport,10924,1505697
1978,1,6,6,1,5941,6585,0,True,False,True,True,1205,Barker Brook,,Morrisport,10924,806398
1961,1,3,3,0,2976,3265,0,True,False,True,True,5708,Brad Lodge,,Morrisport,10924,1134003
1980,1,3,2,1,3032,3467,0,True,False,True,True,94344,Sydney Plaza,,Morrisport,10924,787496
1974,1,3,3,0,2983,3230,0,True,False,True,True,431,Beth Ways,,Morrisport,10924,472496
1972,1,2,1,1,1714,1711,0,True,False,True,True,595,Jessica Locks,2666,Morrisport,10924,447303
1976,1,4,2,0,2052,2370,0,True,True,True,True,511,Lynch Drives,,East Amychester,11205,453596
1947,1,4,1,1,1490,1499,401,True,False,True,True,12015,Andrew Radial,,East Amychester,11205,226804
1956,1,3,2,0,1781,2070,0,False,False,False,False,36564,Dodson Walks,,East Amychester,11205,313742
1953,1,2,1,0,1480,1740,0,True,True,False,True,3393,Andrew Radial,,East Amychester,11205,243181
1956,1,3,1,1,1363,1361,399,True,True,False,False,516,Jeffery Lakes,,East Amychester,11205,356577
1985,1,2,1,1,1382,1384,0,False,False,True,True,30916,Amanda Glens,1992,East Amychester,11205,197820
1962,2,5,2,1,1812,2473,0,False,True,True,True,7930,Jordan Forks,,East Amychester,11205,509036
1965,1,3,1,1,1392,1612,0,True,False,True,True,121,Kari Greens,,East Amychester,11205,365396
1955,1,2,1,1,955,1115,0,True,False,True,True,483,Coleman Court,,East Amychester,11205,278457
2004,2,3,3,1,3859,5150,0,True,True,True,True,403,Gary Grove,,East Amychester,11205,781197
2016,1,4,3,1,4321,4731,0,True,True,True,True,76907,Megan Highway,,Morrisport,10924,1416238
1978,1,2,2,0,1850,2340,0,True,False,True,True,635,James Crossroad,,Morrisport,10924,390602
2003,1,5,5,1,6348,7304,0,True,True,True,True,63292,Nicholas Fords,,Morrisport,10924,4284004
1996,1,3,2,1,2329,2443,0,True,True,True,True,575,Hensley Skyway,,Morrisport,10924,409503
2005,1,4,3,0,3750,4056,0,True,True,True,True,1098,Ryan Isle,,Morrisport,10924,819003
2004,1,4,3,0,1912,2088,0,True,True,True,True,835,Hurst Route,,Morrisport,10924,526683
2003,1,3,3,0,2188,2461,0,True,True,True,True,914,John Roads,,Morrisport,10924,560702
1975,1,2,1,1,1319,1916,0,False,False,True,True,431,Christine Haven,,Morrisport,10924,275942
1975,1,2,1,1,1582,1779,0,False,False,True,True,9858,Vincent Ways,,Morrisport,10924,357844
1975,1,1,1,1,849,985,0,False,False,True,True,4673,Vincent Ways,,Morrisport,10924,182700
1975,1,2,2,0,1676,1884,0,True,False,True,True,285,Nicole Square,,Morrisport,10924,441001
1974,1,2,1,1,1551,1749,0,False,False,True,True,97739,Jeremy Knolls,,Morrisport,10924,274683
1957,1,2,1,1,1273,1821,302,True,True,True,True,2641,Eric Causeway,,Morrisport,10924,585903
1986,1,3,2,1,1836,1881,0,True,False,True,True,91744,Loretta Glen,,Morrisport,10924,481317
1966,1,3,3,0,2376,2552,0,True,True,True,True,50009,King Trafficway,,Morrisport,10924,604802
2017,1,6,5,0,5855,5856,0,True,True,True,True,48612,Michelle Vista,,Morrisport,10924,684184
1976,1,2,1,1,1274,1892,0,False,False,True,True,56215,Nelson Spurs,,Morrisport,10924,244443
1977,1,3,1,1,1616,1799,0,False,False,True,True,1205,Garcia Village,,Morrisport,10924,403196
1976,1,3,1,1,2000,2211,0,True,False,True,True,7709,Hudson Stream,,Morrisport,10924,352804
2001,1,3,2,1,2904,3616,0,True,True,True,True,1205,Nelson Haven,,Morrisport,10924,800102
1985,1,4,3,1,3609,4922,0,True,True,True,True,74869,Hale Fords,,Morrisport,10924,1448996
2003,1,3,3,1,3384,3673,0,True,True,True,True,5,Mccann Harbor,,Morrisport,10924,970197
1976,2,2,2,1,1381,1605,0,False,False,True,True,6983,Susan Ridges,,Lake Jack,11579,258300
1977,2,3,2,0,1381,1436,0,True,False,True,True,3604,Sandra Glen,,Lake Jack,11579,283501
1972,2,2,2,1,1686,1932,398,False,False,True,True,8,Michael Village,,Lake Jack,11579,307439
1972,1,2,1,1,1555,1707,200,True,False,True,True,125,Michael Village,,Lake Jack,11579,304916
1974,1,2,2,0,1540,1540,770,False,False,True,True,944,Boyd Heights,,Lake Jack,11579,211684
1988,1,2,2,0,1919,1923,658,False,False,True,True,5784,Norton Trail,,Lake Jack,11579,167580
1978,2,1,1,1,700,806,0,False,False,True,True,447,Montgomery Plains,3021,Lake Jack,11579,134823
1977,2,1,1,1,765,896,0,False,False,True,True,447,Montgomery Plains,2133,Lake Jack,11579,126002
1979,1,3,1,1,1345,1346,0,True,False,True,True,977,Logan Springs,3920,Lake Jack,11579,472499
1968,1,3,3,0,2115,2618,0,False,False,True,True,200,Derek Trail,,Lake Jack,10825,504000
1966,1,2,1,1,1598,2007,0,False,False,True,True,2647,Wilkerson Overpass,,Lake Jack,11579,491403
1968,1,2,1,1,2066,2237,0,False,False,True,True,423,Rogers Court,,Lake Jack,11579,390600
